candidate_count,canonical_smiles_rdkit,chembl_activity_id,chembl_molecule_id,chembl_original_relation,chembl_original_units,chembl_original_value,chembl_standard_relation,chembl_standard_units,chembl_standard_value,evidence_label,id_equal,match_status,numeric_equal,secondary_exact_id_candidates,secondary_parent_id_candidates,tdc_id,tdc_raw_smiles,tdc_row,tdc_y
1,CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1,14758999,CHEMBL1766779,,microL/min/mg,4.17,,mL.min-1.g-1,4.17,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758999, ""canonical_smiles_rdkit"": ""CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1"", ""identifier"": ""CHEMBL1766779"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 233, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""4.17""}]","[{""activity_id"": 14758999, ""canonical_smiles_rdkit"": ""CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1"", ""identifier"": ""CHEMBL1766779"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 233, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""4.17""}]",CHEMBL1766779,CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1,22,4.17
1,COc1cc(C(=O)OCCCCNC(=N)N)cc(OC)c1O,14758728,CHEMBL1290284,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758728, ""canonical_smiles_rdkit"": ""COc1cc(C(=O)OCCCCNC(=N)N)cc(OC)c1O"", ""identifier"": ""CHEMBL1290284"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 7, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758728, ""canonical_smiles_rdkit"": ""COc1cc(C(=O)OCCCCNC(=N)N)cc(OC)c1O"", ""identifier"": ""CHEMBL1290284"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 7, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL1290284,COc1cc(C(=O)OCCCCNC(=N)N)cc(OC)c1O,23,3.0
1,O=C(Nc1ccc(F)cc1)c1ccc(Cl)[n+]([O-])c1,14758730,CHEMBL60066,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758730, ""canonical_smiles_rdkit"": ""O=C(Nc1ccc(F)cc1)c1ccc(Cl)[n+]([O-])c1"", ""identifier"": ""CHEMBL60066"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 9, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758730, ""canonical_smiles_rdkit"": ""O=C(Nc1ccc(F)cc1)c1ccc(Cl)[n+]([O-])c1"", ""identifier"": ""CHEMBL60066"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 9, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL60066,O=C(Nc1ccc(F)cc1)c1ccc(Cl)[n+]([O-])c1,24,3.0
1,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,14758753,CHEMBL1092926,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758753, ""canonical_smiles_rdkit"": ""Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1"", ""identifier"": ""CHEMBL1092926"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 31, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758753, ""canonical_smiles_rdkit"": ""Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1"", ""identifier"": ""CHEMBL1092926"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 31, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL1092926,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,25,3.0
1,CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,14758762,CHEMBL1917449,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758762, ""canonical_smiles_rdkit"": ""CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O"", ""identifier"": ""CHEMBL1917449"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 40, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758762, ""canonical_smiles_rdkit"": ""CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O"", ""identifier"": ""CHEMBL1917449"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 40, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL1917449,CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,26,3.0
1,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3cccc(F)c3)CCC1CC2)(c1ccccc1)N1CCCCC1,14763457,CHEMBL1921944,,microL/min/mg,34.0,,mL.min-1.g-1,34.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14763457, ""canonical_smiles_rdkit"": ""C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3cccc(F)c3)CCC1CC2)(c1ccccc1)N1CCCCC1"", ""identifier"": ""CHEMBL1921944"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 686, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""34.0""}]","[{""activity_id"": 14763457, ""canonical_smiles_rdkit"": ""C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3cccc(F)c3)CCC1CC2)(c1ccccc1)N1CCCCC1"", ""identifier"": ""CHEMBL1921944"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 686, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""34.0""}]",CHEMBL1921944,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3cccc(F)c3)CCC1CC2)(c1ccccc1)N1CCCCC1,27,34.0
1,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3ccccn3)CCC1CC2)(c1ccccc1)N1CCCCC1,14764519,CHEMBL1921946,,microL/min/mg,66.0,,mL.min-1.g-1,66.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14764519, ""canonical_smiles_rdkit"": ""C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3ccccn3)CCC1CC2)(c1ccccc1)N1CCCCC1"", ""identifier"": ""CHEMBL1921946"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 813, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""66.0""}]","[{""activity_id"": 14764519, ""canonical_smiles_rdkit"": ""C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3ccccn3)CCC1CC2)(c1ccccc1)N1CCCCC1"", ""identifier"": ""CHEMBL1921946"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 813, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""66.0""}]",CHEMBL1921946,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3ccccn3)CCC1CC2)(c1ccccc1)N1CCCCC1,28,66.0
1,O=C(O)[C@H](Cc1cccc(F)c1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,14761127,CHEMBL2158840,,microL/min/mg,8.0,,mL.min-1.g-1,8.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14761127, ""canonical_smiles_rdkit"": ""O=C(O)[C@H](Cc1cccc(F)c1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1"", ""identifier"": ""CHEMBL2158840"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 360, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""8.0""}]","[{""activity_id"": 14761127, ""canonical_smiles_rdkit"": ""O=C(O)[C@H](Cc1cccc(F)c1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1"", ""identifier"": ""CHEMBL2158840"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 360, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""8.0""}]",CHEMBL2158840,O=C(O)[C@H](Cc1cccc(F)c1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,29,8.0
1,C[C@H](CO)Nc1nc(SCc2ccco2)nc2[nH]c(=O)sc12,14761135,CHEMBL272705,,microL/min/mg,8.28,,mL.min-1.g-1,8.28,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14761135, ""canonical_smiles_rdkit"": ""C[C@H](CO)Nc1nc(SCc2ccco2)nc2[nH]c(=O)sc12"", ""identifier"": ""CHEMBL272705"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 365, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""8.28""}]","[{""activity_id"": 14761135, ""canonical_smiles_rdkit"": ""C[C@H](CO)Nc1nc(SCc2ccco2)nc2[nH]c(=O)sc12"", ""identifier"": ""CHEMBL272705"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 365, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""8.28""}]",CHEMBL272705,C[C@H](CO)Nc1nc(SCc2ccco2)nc2[nH]c(=O)sc12,30,8.28
1,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,14761138,CHEMBL2220442,,microL/min/mg,8.33,,mL.min-1.g-1,8.33,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14761138, ""canonical_smiles_rdkit"": ""CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21"", ""identifier"": ""CHEMBL2220442"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 368, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""8.33""}]","[{""activity_id"": 14761138, ""canonical_smiles_rdkit"": ""CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21"", ""identifier"": ""CHEMBL2220442"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 368, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""8.33""}]",CHEMBL2220442,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,31,8.33
1,CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,14761176,CHEMBL1689123,,microL/min/mg,9.0,,mL.min-1.g-1,9.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14761176, ""canonical_smiles_rdkit"": ""CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1"", ""identifier"": ""CHEMBL1689123"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 387, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""9.0""}]","[{""activity_id"": 14761176, ""canonical_smiles_rdkit"": ""CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1"", ""identifier"": ""CHEMBL1689123"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 387, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""9.0""}]",CHEMBL1689123,CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,32,9.0
1,Nc1nc(-c2ccccc2)nn1Cc1ccccc1,14761182,CHEMBL86276,,microL/min/mg,9.0,,mL.min-1.g-1,9.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14761182, ""canonical_smiles_rdkit"": ""Nc1nc(-c2ccccc2)nn1Cc1ccccc1"", ""identifier"": ""CHEMBL86276"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 393, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""9.0""}]","[{""activity_id"": 14761182, ""canonical_smiles_rdkit"": ""Nc1nc(-c2ccccc2)nn1Cc1ccccc1"", ""identifier"": ""CHEMBL86276"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 393, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""9.0""}]",CHEMBL86276,Nc1nc(-c2ccccc2)nn1Cc1ccccc1,33,9.0
1,CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,14761230,CHEMBL1778642,,microL/min/mg,10.0,,mL.min-1.g-1,10.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14761230, ""canonical_smiles_rdkit"": ""CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1"", ""identifier"": ""CHEMBL1778642"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 405, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""10.0""}]","[{""activity_id"": 14761230, ""canonical_smiles_rdkit"": ""CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1"", ""identifier"": ""CHEMBL1778642"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 405, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""10.0""}]",CHEMBL1778642,CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,34,10.0
1,O=C(Nc1cccc(CCO)c1)c1cc2cc(Cl)ccc2[nH]1,14761233,CHEMBL495383,,microL/min/mg,10.0,,mL.min-1.g-1,10.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14761233, ""canonical_smiles_rdkit"": ""O=C(Nc1cccc(CCO)c1)c1cc2cc(Cl)ccc2[nH]1"", ""identifier"": ""CHEMBL495383"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 408, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""10.0""}]","[{""activity_id"": 14761233, ""canonical_smiles_rdkit"": ""O=C(Nc1cccc(CCO)c1)c1cc2cc(Cl)ccc2[nH]1"", ""identifier"": ""CHEMBL495383"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 408, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""10.0""}]",CHEMBL495383,O=C(Nc1cccc(CCO)c1)c1cc2cc(Cl)ccc2[nH]1,35,10.0
1,C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,14761235,CHEMBL180155,,microL/min/mg,10.0,,mL.min-1.g-1,10.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14761235, ""canonical_smiles_rdkit"": ""C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1"", ""identifier"": ""CHEMBL180155"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 410, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""10.0""}]","[{""activity_id"": 14761235, ""canonical_smiles_rdkit"": ""C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1"", ""identifier"": ""CHEMBL180155"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 410, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""10.0""}]",CHEMBL180155,C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,36,10.0
1,CN1CCN(c2nc3ccccc3cc2Cn2nc(-c3ccc4nc(N)sc4c3)c3c(N)ncnc32)CC1,14765332,CHEMBL1213118,,microL/min/mg,72.0,,mL.min-1.g-1,72.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14765332, ""canonical_smiles_rdkit"": ""CN1CCN(c2nc3ccccc3cc2Cn2nc(-c3ccc4nc(N)sc4c3)c3c(N)ncnc32)CC1"", ""identifier"": ""CHEMBL1213118"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 835, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""72.0""}]","[{""activity_id"": 14765332, ""canonical_smiles_rdkit"": ""CN1CCN(c2nc3ccccc3cc2Cn2nc(-c3ccc4nc(N)sc4c3)c3c(N)ncnc32)CC1"", ""identifier"": ""CHEMBL1213118"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 835, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""72.0""}]",CHEMBL1213118,CN1CCN(c2nc3ccccc3cc2Cn2nc(-c3ccc4nc(N)sc4c3)c3c(N)ncnc32)CC1,37,72.0
1,COc1cccc2sc(NC(=O)c3ccccc3)nc12,14765343,CHEMBL1868126,,microL/min/mg,74.0,,mL.min-1.g-1,74.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14765343, ""canonical_smiles_rdkit"": ""COc1cccc2sc(NC(=O)c3ccccc3)nc12"", ""identifier"": ""CHEMBL1868126"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 838, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""74.0""}]","[{""activity_id"": 14765343, ""canonical_smiles_rdkit"": ""COc1cccc2sc(NC(=O)c3ccccc3)nc12"", ""identifier"": ""CHEMBL1868126"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 838, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""74.0""}]",CHEMBL1868126,COc1cccc2sc(NC(=O)c3ccccc3)nc12,38,74.0
1,c1ccc2c(c1)[nH]c1cnccc12,14765408,CHEMBL275224,,microL/min/mg,89.0,,mL.min-1.g-1,89.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14765408, ""canonical_smiles_rdkit"": ""c1ccc2c(c1)[nH]c1cnccc12"", ""identifier"": ""CHEMBL275224"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 866, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""89.0""}]","[{""activity_id"": 14765408, ""canonical_smiles_rdkit"": ""c1ccc2c(c1)[nH]c1cnccc12"", ""identifier"": ""CHEMBL275224"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 866, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""89.0""}]",CHEMBL275224,c1ccc2c(c1)[nH]c1cnccc12,39,89.0
1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)cnn2-c2ccccc2)cc1,14765425,CHEMBL1916085,,microL/min/mg,94.0,,mL.min-1.g-1,94.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14765425, ""canonical_smiles_rdkit"": ""Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)cnn2-c2ccccc2)cc1"", ""identifier"": ""CHEMBL1916085"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 869, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""94.0""}]","[{""activity_id"": 14765425, ""canonical_smiles_rdkit"": ""Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)cnn2-c2ccccc2)cc1"", ""identifier"": ""CHEMBL1916085"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 869, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""94.0""}]",CHEMBL1916085,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)cnn2-c2ccccc2)cc1,40,94.0
1,CCOC(=O)CN(c1ccccc1C)S(=O)(=O)c1ccc(Cl)cc1,14765426,CHEMBL1536083,,microL/min/mg,94.0,,mL.min-1.g-1,94.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14765426, ""canonical_smiles_rdkit"": ""CCOC(=O)CN(c1ccccc1C)S(=O)(=O)c1ccc(Cl)cc1"", ""identifier"": ""CHEMBL1536083"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 870, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""94.0""}]","[{""activity_id"": 14765426, ""canonical_smiles_rdkit"": ""CCOC(=O)CN(c1ccccc1C)S(=O)(=O)c1ccc(Cl)cc1"", ""identifier"": ""CHEMBL1536083"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 870, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""94.0""}]",CHEMBL1536083,CCOC(=O)CN(c1ccccc1C)S(=O)(=O)c1ccc(Cl)cc1,41,94.0
1,C[C@@](C(=O)O[C@H]1C[N+]2(CCOc3ccc(Cl)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1,14765444,CHEMBL1921931,,microL/min/mg,100.0,,mL.min-1.g-1,100.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14765444, ""canonical_smiles_rdkit"": ""C[C@@](C(=O)O[C@H]1C[N+]2(CCOc3ccc(Cl)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1"", ""identifier"": ""CHEMBL1921931"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 879, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""100.0""}]","[{""activity_id"": 14765444, ""canonical_smiles_rdkit"": ""C[C@@](C(=O)O[C@H]1C[N+]2(CCOc3ccc(Cl)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1"", ""identifier"": ""CHEMBL1921931"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 879, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""100.0""}]",CHEMBL1921931,C[C@@](C(=O)O[C@H]1C[N+]2(CCOc3ccc(Cl)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1,42,100.0
1,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1,14765461,CHEMBL20210,,microL/min/mg,104.71,,mL.min-1.g-1,104.71,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14765461, ""canonical_smiles_rdkit"": ""CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1"", ""identifier"": ""CHEMBL20210"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 888, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""104.71""}]","[{""activity_id"": 14765461, ""canonical_smiles_rdkit"": ""CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1"", ""identifier"": ""CHEMBL20210"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 888, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""104.71""}]",CHEMBL20210,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1,43,104.71
