Internal ID,canonical_smiles_rdkit,scaffold_group,outer_fold,is_sensitivity_member,has_target
Mol143,O=C1CCC(=O)N1Cc1nc(C23CC4CC(CC(C4)C2)C3)cs1,O=C1CCC(=O)N1Cc1nc(C23CC4CC(CC(C4)C2)C3)cs1,1,True,True
Mol144,O=C(Nc1nc2c(s1)COc1ccccc1-2)c1cnc(Cl)c(Cl)c1,O=C(Nc1nc2c(s1)COc1ccccc1-2)c1cccnc1,3,True,True
Mol145,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,O=S(=O)(Nc1nc(-c2ncccn2)ncc1Oc1ccccc1)c1ccccc1,3,True,True
Mol146,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,c1ccc(-c2cncnc2OCCOc2ncccn2)cc1,0,True,True
Mol147,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1,O=C(Nc1cn2cc(-n3ccnc3)ccc2n1)c1ccccc1,4,True,True
Mol148,O=C(Nc1nc2cc(C(F)(F)F)cc(NC3CC3)n2n1)c1cccnc1,O=C(Nc1nc2cccc(NC3CC3)n2n1)c1cccnc1,4,False,True
Mol149,COc1cc(Nc2cc(-c3cccc(C#N)c3)ccn2)ccc1N1CCN(C)CC1,c1ccc(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)c2)cc1,0,True,True
Mol150,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,c1ccc(C(COc2ncccn2)c2ccccc2)cc1,3,False,True
Mol151,CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,c1cc(NC2CC2)nc(Nc2ccc(N3CCNCC3)cc2)n1,0,True,True
Mol152,O=C(O)C1CN(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1,c1ccc(COc2ccc(CN3CCC3)cc2)cc1,3,False,True
Mol153,CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12,O=C1CC[C@@H](COc2nccc3ccccc23)N1,3,True,True
Mol154,C[C@@]1(c2ncncc2F)NC(=O)c2cc(-c3cn[nH]c3)ccc21,O=C1NC(c2ccncn2)c2ccc(-c3cn[nH]c3)cc21,2,False,True
Mol155,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,O=C(Nc1cccc(-c2nnc[nH]2)n1)c1cccc(-n2cnc(C3CC3)c2)c1,2,True,True
Mol156,CC(C)(C)OC(=O)c1ccc(-n2[nH]cc(-n3ccnn3)c2=O)nc1,O=c1c(-n2ccnn2)c[nH]n1-c1ccccn1,1,False,True
Mol157,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,O=C1c2cc3c(n2CCN1c1cc(-c2c[nH]c(=O)c(Nc4ccc(N5CCN(C6COC6)CC5)cn4)c2)ccn1)CCC3,3,True,True
Mol158,Nc1ncc(-c2cc(C3C4CN(C5COC5)CC43)n(CC3CC3)n2)cc1C(F)(F)F,c1cncc(-c2cc(C3C4CN(C5COC5)CC43)n(CC3CC3)n2)c1,3,True,True
Mol159,NS(=O)(=O)C#Cc1ccccc1,c1ccccc1,2,True,True
Mol160,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,4,True,True
Mol161,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncc2F)c1,c1ccc(Nc2ccnc(Nc3ccc(Oc4ccncc4)cc3)n2)cc1,3,True,True
Mol162,C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,O=C(Nc1cccc(-c2ccncn2)c1)c1ccc(C2CC2)cc1,2,True,True
Mol163,CC#CC(=O)N1CCC[C@@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,O=C(Nc1ccccn1)c1ccc(-c2nc([C@H]3CCCN3)n3ccncc23)cc1,1,True,True
Mol164,N#CN1CCC[C@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,c1ccc(Oc2ccc(-c3ccn([C@H]4CCCNC4)n3)cc2)cc1,3,False,True
Mol165,CC(=O)NCCNc1cc(Cl)nn2c(-c3cccc(S(=O)(=O)N(C)C)c3)c(C)nc12,c1ccc(-c2cnc3cccnn23)cc1,3,True,True
Mol166,Cc1c[nH]c(=O)n1-c1ccc(C(=O)Nc2ccc3ccccc3n2)cc1,O=C(Nc1ccc2ccccc2n1)c1ccc(-n2cc[nH]c2=O)cc1,4,True,True
Mol167,CNC(=O)c1cccc(NC(=O)N2CCC(Oc3ccccc3Cl)CC2)c1,O=C(Nc1ccccc1)N1CCC(Oc2ccccc2)CC1,0,True,True
Mol168,COc1ccc(OCC(=O)Nc2cccc(Cl)c2N2CCN(C(C)=O)CC2)cc1,O=C(COc1ccccc1)Nc1ccccc1N1CCNCC1,2,True,True
Mol169,c1ccc(-c2ccc(CN3CCCCCCC3)cc2)cc1,c1ccc(-c2ccc(CN3CCCCCCC3)cc2)cc1,2,True,True
Mol170,CC(=O)N1CCN(c2c(Cl)cccc2NC(=O)COc2ccccc2Cl)CC1,O=C(COc1ccccc1)Nc1ccccc1N1CCNCC1,2,True,True
Mol171,CCC(=O)N1CCN(c2ccc(Cl)cc2NC(=O)COc2ccccc2)CC1,O=C(COc1ccccc1)Nc1ccccc1N1CCNCC1,2,True,True
Mol172,Cc1ccc(Oc2ccc(Cl)cc2NC(=O)CN(C)CC(=O)N(C)C)cc1,c1ccc(Oc2ccccc2)cc1,4,True,True
Mol173,O=C(c1sc(N2CCOCC2)nc1-c1ccccc1)N1CCCCC1,O=C(c1sc(N2CCOCC2)nc1-c1ccccc1)N1CCCCC1,4,True,True
Mol174,Cc1ccccc1-c1nc(Cn2ccnc2C(C)C)c(C)o1,c1ccc(-c2nc(Cn3ccnc3)co2)cc1,2,True,True
Mol175,CCc1nc2cc(-c3c(OC)cccc3OC)ccc2o1,c1ccc(-c2ccc3ocnc3c2)cc1,4,True,True
Mol176,O=C(C1CCC(O)CC1)N1CCCN(c2ccc(F)cc2)CC1,O=C(C1CCCCC1)N1CCCN(c2ccccc2)CC1,3,True,True
Mol177,CCn1ncnc1-c1[nH]cnc1-c1ccccc1,c1ccc(-c2nc[nH]c2-c2ncn[nH]2)cc1,1,False,True
Mol178,Cc1nnc(NCCc2ccc3c(c2)OCO3)c(C#N)c1C,c1cnnc(NCCc2ccc3c(c2)OCO3)c1,3,True,True
Mol179,Cc1nc(N2CCn3ccnc3C2)c2cnn(C)c2n1,c1cn2c(n1)CN(c1ncnc3[nH]ncc13)CC2,3,True,True
Mol180,Cc1cc(CN(C)Cc2cscn2)no1,c1cc(CNCc2cscn2)no1,4,False,True
Mol181,Cc1occc1C(=O)NCC(=O)Nc1nc2cc(Cl)ccc2n1C,O=C(CNC(=O)c1ccoc1)Nc1nc2ccccc2[nH]1,2,True,True
Mol182,CCNC(=O)c1ccc(CS(C)(=O)=O)cc1,c1ccccc1,2,False,True
Mol183,c1ccc(-c2noc(NC3CC3)n2)cc1,c1ccc(-c2noc(NC3CC3)n2)cc1,0,True,True
Mol184,Cc1nn(C)c2sc(C(=O)N3CCC(C(=O)O)(c4ccccc4)CC3)cc12,O=C(c1cc2cn[nH]c2s1)N1CCC(c2ccccc2)CC1,4,False,True
Mol185,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,O=C(Nc1ccccc1)OCc1ccc2ccccc2c1,1,True,True
Mol186,O=C(NCC1(c2ccc(F)cc2)CCOCC1)c1ccccn1,O=C(NCC1(c2ccccc2)CCOCC1)c1ccccn1,4,True,True
Mol187,COc1cc(OC)cc(-c2nnc(SCC(=O)Nc3cccc(C(=O)O)c3)s2)c1,O=C(CSc1nnc(-c2ccccc2)s1)Nc1ccccc1,4,False,True
Mol188,O=C(CSc1nccn1C1CC1)Nc1c(Cl)cc(Cl)cc1C(=O)O,O=C(CSc1nccn1C1CC1)Nc1ccccc1,0,True,True
Mol189,CCN1CCC(CNC(=O)c2cc(C)nc3cc(F)ccc23)CC1,O=C(NCC1CCNCC1)c1ccnc2ccccc12,1,False,True
Mol190,COc1ccc(CCC(=O)N2CCCNCC2)cc1,O=C(CCc1ccccc1)N1CCCNCC1,4,False,True
Mol191,Cc1cc(-c2cnn(CCNC(=O)c3sc(C)nc3C)c2C2CC2)on1,O=C(NCCn1ncc(-c2ccno2)c1C1CC1)c1cncs1,2,True,True
Mol192,O=C(CSc1nc2nc(O)cc(O)c2s1)c1ccc(-c2ccccc2)cc1,O=C(CSc1nc2ncccc2s1)c1ccc(-c2ccccc2)cc1,1,True,True
Mol193,C#CCNC(=O)CN1CCCN(C(=O)c2cccc(C)n2)CC1,O=C(c1ccccn1)N1CCCNCC1,4,False,True
Mol194,CN(C)c1ccc2c(c1)OCCN2C(=O)NCc1cccnc1,O=C(NCc1cccnc1)N1CCOc2ccccc21,3,True,True
Mol195,O=C(NCc1ccc(CO)c(F)c1)Nc1ccccc1,O=C(NCc1ccccc1)Nc1ccccc1,3,False,True
Mol196,CCCOc1ccccc1C(=O)N1CC(Oc2cccc(OC)c2)C1,O=C(c1ccccc1)N1CC(Oc2ccccc2)C1,2,True,True
Mol197,O=C(c1ccc(-n2cccn2)nc1)N1CCN(c2ccccc2O)CC1,O=C(c1ccc(-n2cccn2)nc1)N1CCN(c2ccccc2)CC1,1,True,True
Mol198,COc1ccc(CCNCc2ccc(-c3ccccc3)o2)cc1OC,c1ccc(CCNCc2ccc(-c3ccccc3)o2)cc1,4,True,True
Mol199,CSCC(=O)N1CCN(C(=O)CSC)C2(CCCCC2)C1,C1CCC2(CC1)CNCCN2,4,True,True
Mol200,CCCCNC(=O)c1cccc2ncccc12,c1ccc2ncccc2c1,1,False,True
Mol201,COc1cccc(OCCCn2cncc2-c2cc3c(cc2C)n(C)c(=O)n3C)c1,O=c1[nH]c2ccc(-c3cncn3CCCOc3ccccc3)cc2[nH]1,3,True,True
Mol202,Cc1ccc(C(=O)N2CCN(C(=O)NCC(=O)N3CCCC3)CC2)cc1F,O=C(CNC(=O)N1CCN(C(=O)c2ccccc2)CC1)N1CCCC1,1,False,True
Mol203,COC(=O)c1c(C)[nH]c(C(=O)N(C)Cc2ccc(OC)c(F)c2)c1C,O=C(NCc1ccccc1)c1ccc[nH]1,2,True,True
Mol204,Cc1cc(OCC(=O)N(C)C2CCCCCCC2)no1,O=C(COc1ccon1)NC1CCCCCCC1,3,True,True
Mol205,CC(C)CNc1nnc(SCc2ccncc2)s1,c1cc(CSc2nncs2)ccn1,4,True,True
Mol206,COc1c(C)cccc1CN1CCC(O)(c2ccc(F)cc2)CC1,c1ccc(CN2CCC(c3ccccc3)CC2)cc1,3,True,True
Mol207,Cc1nn(-c2ccc(C(=O)O)cc2C#Cc2ccccc2)c(C)c1C,C(#Cc1ccccc1-n1cccn1)c1ccccc1,4,False,True
Mol208,Cc1cc(C)nc(Nc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc2)n1,O=C(CN1CCCC(c2ccc(Nc3ncccn3)cn2)C1)N1CCCC1,0,True,True
Mol209,CCc1nc2ccccc2n1CC(=O)N1CCNC(=O)C1,O=C1CN(C(=O)Cn2cnc3ccccc32)CCN1,2,False,True
Mol210,O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(CC1CC1)C2,O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(CC1CC1)C2,0,True,True
Mol211,CCN(C/C=C/c1ccc(F)cc1)Cc1nc(COC)no1,C(=C/c1ccccc1)\CNCc1ncno1,3,True,True
Mol212,CC(=O)Nc1ccc2nc(C)cc(O)c2c1,c1ccc2ncccc2c1,1,False,True
Mol213,O=C(NC[C@@H]1CCN(c2ccccc2)C1)N1CCc2ccccc2C1,O=C(NC[C@@H]1CCN(c2ccccc2)C1)N1CCc2ccccc2C1,4,True,True
Mol214,CC1CCN(CCNC(=O)c2ccncc2)CC1,O=C(NCCN1CCCCC1)c1ccncc1,0,False,True
Mol215,CCN1CCC(N(C)c2ncnc3c2cnn3C)CC1,c1nc(NC2CCNCC2)c2cn[nH]c2n1,0,True,True
Mol216,CN(CC#N)C(=O)c1cccc(CN2CCCC2)c1,c1ccc(CN2CCCC2)cc1,1,False,True
Mol217,Cc1cc2nc(CCC(=O)N3CCC(c4ccc(C(=O)N(C)C)c(N)n4)CC3)[nH]c2cc1C,O=C(CCc1nc2ccccc2[nH]1)N1CCC(c2ccccn2)CC1,4,True,True
Mol218,O=C(c1cc2ccccc2[nH]1)N1C[C@@H](O)[C@H](N2CCOCC2)C1,O=C(c1cc2ccccc2[nH]1)N1CC[C@H](N2CCOCC2)C1,0,False,True
Mol219,CNC(=O)C1CCN(Cc2ncc(-c3ccc(F)cc3)o2)CC1,c1ccc(-c2cnc(CN3CCCCC3)o2)cc1,0,False,True
Mol220,COc1ccc(C)cc1NC(=O)CN1CCc2ccccc2C1,O=C(CN1CCc2ccccc2C1)Nc1ccccc1,4,True,True
Mol221,O=C(CCOc1ccccc1)N1CCCC1,O=C(CCOc1ccccc1)N1CCCC1,4,False,True
Mol222,c1ccc(-c2n[nH]c(C3CCN(c4ccccn4)CC3)n2)cc1,c1ccc(-c2n[nH]c(C3CCN(c4ccccn4)CC3)n2)cc1,4,True,True
Mol223,COc1ccc(-n2cc3c(c2-c2ccccc2Br)c(=O)n(C)c(=O)n3C)cc1,O=c1[nH]c(=O)c2c(-c3ccccc3)n(-c3ccccc3)cc2[nH]1,2,True,True
Mol224,CC(=O)N1CCC[C@H]1C(=O)Nc1cccc(OC(F)F)c1,O=C(Nc1ccccc1)[C@@H]1CCCN1,1,False,True
Mol225,COc1ccc(CN2CCC(c3nc(C(C)C)no3)CC2)c(F)c1,c1ccc(CN2CCC(c3ncno3)CC2)cc1,4,True,True
Mol226,Cc1nnc(NCC(=O)N2CCc3sccc3C2)c(C#N)c1C,O=C(CNc1cccnn1)N1CCc2sccc2C1,1,True,True
Mol227,CCNC(=O)C1CN(c2cccc(C#N)n2)C1,c1ccc(N2CCC2)nc1,0,False,True
Mol228,O[C@@H]1C[C@@H](c2nc(-c3ccccc3)no2)N(Cc2ccccc2)C1,c1ccc(CN2CCC[C@H]2c2nc(-c3ccccc3)no2)cc1,4,True,True
Mol229,CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N(C)Cc3ccccc3)CC2)cn1,O=C(NCc1ccccc1)c1c[nH]nc1C1CCN(C(=O)c2cn[nH]c2)CC1,0,True,True
Mol230,c1ccc(CO[C@@H]2CCC[C@H]2n2cc(-c3nccs3)nn2)cc1,c1ccc(CO[C@@H]2CCC[C@H]2n2cc(-c3nccs3)nn2)cc1,4,True,True
Mol231,Cc1cc(C(=O)N(C)Cc2ccc(Br)cc2)no1,O=C(NCc1ccccc1)c1ccon1,0,True,True
Mol232,NCc1cccc(C(=O)N2CCCC2)c1,O=C(c1ccccc1)N1CCCC1,4,False,True
Mol233,Cc1ncsc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,c1ccc2[nH]c(N3CCCN(Cc4cncs4)CC3)nc2c1,0,True,True
Mol234,Cc1ccccc1CNC(=O)c1ccc(-n2ccnc2)nc1,O=C(NCc1ccccc1)c1ccc(-n2ccnc2)nc1,2,False,True
Mol235,O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1,O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1,2,False,True
Mol236,CNC(=O)c1ccc(N2CCCC2)nc1,c1ccc(N2CCCC2)nc1,3,True,True
Mol237,Cc1cc(C)nc(N(C)CC(=O)NC2CC2)n1,O=C(CNc1ncccn1)NC1CC1,3,False,True
Mol238,Cc1cc(C(=O)Nc2cccc3ncccc23)on1,O=C(Nc1cccc2ncccc12)c1ccno1,1,False,True
Mol239,CN(c1ncnc2c1cnn2CCO)C1CCCCC1,c1nc(NC2CCCCC2)c2cn[nH]c2n1,4,False,True
Mol240,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,c1ccc2c(c1)CC[C@@H]2Nc1ncnc2c1ccn2C1CCCC1,1,True,True
Mol241,CN1CCN(c2ccc(NC(=O)c3ccccc3Cl)nc2)CC1,O=C(Nc1ccc(N2CCNCC2)cn1)c1ccccc1,4,False,True
Mol242,Cc1cc(OCc2ncc(C(C)(C)C)o2)nn1C,c1coc(COc2cc[nH]n2)n1,2,True,True
Mol243,Clc1cccc(CNc2nc(C3CC3)no2)c1,c1ccc(CNc2nc(C3CC3)no2)cc1,2,True,True
Mol244,Cc1ccc(-c2nc(NCc3ccco3)ncc2-c2cc(C)no2)cn1,c1cncc(-c2nc(NCc3ccco3)ncc2-c2ccno2)c1,0,True,True
Mol245,O=C(c1ccccc1F)N1CCC[C@@H]1Cn1nnn(-c2cccs2)c1=O,O=C(c1ccccc1)N1CCC[C@@H]1Cn1nnn(-c2cccs2)c1=O,4,True,True
Mol246,COc1nc(C)nc(N(C)Cc2nccs2)c1C,c1cc(NCc2nccs2)ncn1,1,True,True
Mol247,O=C(c1ccc2c(c1)OCO2)N1CCC(c2n[nH]c(C3CC3)n2)CC1,O=C(c1ccc2c(c1)OCO2)N1CCC(c2n[nH]c(C3CC3)n2)CC1,0,False,True
Mol248,CN(Cc1cccc(C#N)c1)Cc1ccccc1C#N,c1ccc(CNCc2ccccc2)cc1,3,True,True
Mol249,CN1CCN(Cc2noc(Cc3ccccc3)n2)c2ccccc21,c1ccc(Cc2nc(CN3CCNc4ccccc43)no2)cc1,3,True,True
Mol250,COc1ccc(C2(NCc3ccc(N4CCCC4=O)cc3)CC2)cc1,O=C1CCCN1c1ccc(CNC2(c3ccccc3)CC2)cc1,3,True,True
Mol251,O=C(c1cccnc1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,O=C(c1cccnc1)N1CCCC(c2cccc(-c3ccccc3)n2)C1,0,True,True
Mol252,CNC(=O)c1ccc(N(C)C2CCC2)nn1,c1cnnc(NC2CCC2)c1,2,True,True
Mol253,CC#CCNc1ccc(-n2cnnn2)c(C)c1,c1ccc(-n2cnnn2)cc1,0,True,True
Mol254,Nc1nc2ccccc2nc1N1CCCC1,c1ccc2nc(N3CCCC3)cnc2c1,3,True,True
Mol255,CCn1c(=O)n(CC)c2cc(N)ccc21,O=c1[nH]c2ccccc2[nH]1,0,False,True
Mol256,Cc1cc(N2CCCCC2)nc(CNC(=O)c2ccccc2Cl)n1,O=C(NCc1nccc(N2CCCCC2)n1)c1ccccc1,3,True,True
Mol257,COc1ccccc1C(=O)NCc1nc(C)cc(N2CCCCC2)n1,O=C(NCc1nccc(N2CCCCC2)n1)c1ccccc1,3,True,True
Mol258,CCc1nnc(NC(=O)Cc2cccc(F)c2)s1,O=C(Cc1ccccc1)Nc1nncs1,4,True,True
Mol259,O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1F,O=C(CN1CCCN(c2ccccn2)CC1)Nc1ccccc1,0,True,True
Mol260,Cc1cccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c1,O=C(CN1CCCN(c2ccccn2)CC1)Nc1ccccc1,0,True,True
Mol261,O=C(CN1CCCN(c2nccs2)CC1)Nc1cccc(Cl)c1,O=C(CN1CCCN(c2nccs2)CC1)Nc1ccccc1,0,True,True
Mol262,COc1ccccc1NC(=O)CN1CCCN(c2nc(C)cs2)CC1,O=C(CN1CCCN(c2nccs2)CC1)Nc1ccccc1,0,True,True
Mol263,CC(C)(C)c1cc(NC(=O)c2cccc3cn[nH]c23)[nH]n1,O=C(Nc1ccn[nH]1)c1cccc2cn[nH]c12,4,True,True
Mol264,Cc1ccccc1OCCCNc1cc(Cn2c(C)nc3ccccc32)nc(N)n1,c1ccc(OCCCNc2cc(Cn3cnc4ccccc43)ncn2)cc1,0,True,True
Mol265,COc1ccc(-c2cccc(C3CCCN(CC(=O)Nc4ccccn4)C3)n2)cc1,O=C(CN1CCCC(c2cccc(-c3ccccc3)n2)C1)Nc1ccccn1,3,True,True
Mol266,O=C1CCCN1CCc1nc(-c2ccc3[nH]c(=O)oc3c2)cs1,O=C1CCCN1CCc1nc(-c2ccc3[nH]c(=O)oc3c2)cs1,2,False,True
Mol267,Cc1noc(C)c1C(=O)N1CCCN(c2ccc(F)cc2)CC1,O=C(c1cnoc1)N1CCCN(c2ccccc2)CC1,0,True,True
Mol268,COCC1CCN(c2noc(-c3cccs3)n2)CC1,c1csc(-c2nc(N3CCCCC3)no2)c1,1,True,True
Mol269,NC(=O)COc1ccccc1-c1ccccc1,c1ccc(-c2ccccc2)cc1,1,True,True
Mol270,Cc1nc(C)c(C)c(NCc2cc(-c3ccc(F)cc3)no2)n1,c1ccc(-c2cc(CNc3ccncn3)on2)cc1,4,True,True
Mol271,Cc1cccn(Cc2cccc(F)c2)c1=O,O=c1ccccn1Cc1ccccc1,0,False,True
Mol272,C[C@@H](C(=O)N1CCCC1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,O=C(CN1CCC(n2c(=O)[nH]c3ccccc32)CC1)N1CCCC1,3,False,True
Mol273,Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1,O=C1NCCC12CCN(c1ccncc1-c1ccc(-c3cn[nH]c3)cc1)CC2,3,True,True
Mol274,Cc1ccc(-c2cn(CC3CCN(Cc4c[nH]c(C)n4)CC3)nn2)cc1,c1ccc(-c2cn(CC3CCN(Cc4c[nH]cn4)CC3)nn2)cc1,1,False,True
Mol275,Clc1ccc2c(Oc3cccnc3)ncnc2c1,c1cncc(Oc2ncnc3ccccc23)c1,1,True,True
Mol276,CC(C)(C)c1csc(NC(=O)C2CC2)n1,O=C(Nc1nccs1)C1CC1,2,True,True
Mol277,Cc1ccc(C(=O)Nc2ncccc2C)s1,O=C(Nc1ccccn1)c1cccs1,1,True,True
Mol278,CC(C)(C)C(=O)N1CCN(C(=O)CCN2CCOC2=O)CC1,O=C(CCN1CCOC1=O)N1CCNCC1,4,False,True
Mol279,COc1ccc(Cc2cccc(C3CCN(C(=O)C4CCCC4)CC3)n2)cc1,O=C(C1CCCC1)N1CCC(c2cccc(Cc3ccccc3)n2)CC1,3,True,True
Mol280,O=C([C@H]1CCCN(Cc2ccc(Cl)cc2)C1)N1CCc2ccccc2C1,O=C([C@H]1CCCN(Cc2ccccc2)C1)N1CCc2ccccc2C1,0,True,True
Mol281,O=C(Cn1c(=O)c2cccn2c2ccccc21)NCCCN1CCCC1,O=C(Cn1c(=O)c2cccn2c2ccccc21)NCCCN1CCCC1,2,False,True
Mol282,O=C(CCCc1nnc(-c2ccccc2)o1)Nc1cccc2ccccc12,O=C(CCCc1nnc(-c2ccccc2)o1)Nc1cccc2ccccc12,3,True,True
Mol283,CN(CC(=O)NC1(C#N)CCCCC1)c1cccc(C#N)c1,O=C(CNc1ccccc1)NC1CCCCC1,4,True,True
Mol284,Cc1nc(C2(NCc3cccc(C#N)c3)CCCC2)no1,c1ccc(CNC2(c3ncon3)CCCC2)cc1,0,True,True
Mol285,CN(CCC1CCCCC1)C(=O)c1ccon1,O=C(NCCC1CCCCC1)c1ccon1,2,True,True
Mol286,CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,O=C1Nc2ccccc2/C1=C(/Nc1ccccc1)c1ccccc1,2,True,True
Mol287,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,c1ccc(CNc2ccnc3ccnn23)cc1,0,True,True
Mol288,COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O,O=C1c2ccccc2S(=O)(=O)N1COc1cc(=O)n2cccc(OCCN3CCCCC3)c2n1,2,True,True
Mol289,O=C(O)c1ccc(N2CCCC2)c(F)c1,c1ccc(N2CCCC2)cc1,0,False,True
Mol290,Cc1cc(C)cc(Oc2cc(C#N)ccn2)c1,c1ccc(Oc2ccccn2)cc1,1,True,True
Mol291,Cc1cc(NC(=O)C2CCOCC2)sn1,O=C(Nc1ccns1)C1CCOCC1,4,False,True
Mol292,O=C(CC1CCNCC1)NCCc1ccccc1F,O=C(CC1CCNCC1)NCCc1ccccc1,1,False,True
Mol293,N#Cc1ccc(-c2csc(CCN3CCCC3=O)n2)cc1,O=C1CCCN1CCc1nc(-c2ccccc2)cs1,0,True,True
Mol294,N#Cc1cccc(CN2CCC=C(CNC(=O)c3cccs3)C2)c1,O=C(NCC1=CCCN(Cc2ccccc2)C1)c1cccs1,3,True,True
Mol295,CON(C)C(=O)c1cc(C)ccc1NS(C)(=O)=O,c1ccccc1,2,False,True
Mol296,C#CCN1CCC(c2nc(Cc3noc(C)n3)no2)CC1,c1nc(Cc2noc(C3CCNCC3)n2)no1,3,False,True
Mol297,Cc1ccc(Cn2nccc2NC(=O)c2ccncc2)o1,O=C(Nc1ccnn1Cc1ccco1)c1ccncc1,4,True,True
Mol298,NC(=O)Cn1cc(-c2ccc(F)cc2)cn1,c1ccc(-c2cn[nH]c2)cc1,1,False,True
Mol299,CCN(C(=O)CN1CCNC(=O)C1)c1ccc(F)cc1,O=C1CN(CC(=O)Nc2ccccc2)CCN1,0,False,True
Mol300,Cc1ccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c(F)c1,O=C(CN1CCCN(c2ccccn2)CC1)Nc1ccccc1,0,True,True
Mol301,CN(C)[C@@H]1CN(C(=O)CCn2cnc3ccccc32)C[C@H]1O,O=C(CCn1cnc2ccccc21)N1CCCC1,1,True,True
Mol302,N#Cc1cc(F)c(C(=O)Nc2ccnc(NC(=O)[C@H]3C[C@H]3F)c2)c(Cl)c1,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1ccccc1,0,False,True
Mol303,CNC(=O)Cc1csc(-c2ccc(C)cc2)n1,c1ccc(-c2nccs2)cc1,0,True,True
Mol304,COc1ccccc1CNC(=O)C(C)N1CCCN(c2ccccc2C#N)CC1,O=C(CN1CCCN(c2ccccc2)CC1)NCc1ccccc1,2,True,True
Mol305,CON(C)C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1,c1ccc2[nH]ccc2c1,1,True,True
Mol306,CCN(CC)Cc1cccc(/C=C/c2nc3ccc(F)cc3c(=O)n2-c2ccccc2Cl)n1,O=c1c2ccccc2nc(/C=C/c2ccccn2)n1-c1ccccc1,2,True,True
Mol307,N#CCCN(c1ncnc2sccc12)C1CC1,c1nc(NC2CC2)c2ccsc2n1,4,True,True
Mol308,Cc1ccc2nc3c(c(C(=O)NCc4nnc5n4CCC5)c2c1)CCCC3,O=C(NCc1nnc2n1CCC2)c1c2c(nc3ccccc13)CCCC2,2,False,True
Mol309,O=c1n(CCc2ccncc2)nnn1-c1ccccc1,O=c1n(CCc2ccncc2)nnn1-c1ccccc1,3,True,True
Mol310,CCCCOc1ccc(C(=O)NCc2cc(C)on2)cc1,O=C(NCc1ccon1)c1ccccc1,2,True,True
Mol311,COc1cccc(C(=O)C[n+]2cc(-c3ccc(F)cc3)n(C)c2N)c1,O=C(C[n+]1c[nH]c(-c2ccccc2)c1)c1ccccc1,2,False,True
