action_type,activity_comment,activity_id,activity_properties,assay_cell_type,assay_chembl_id,assay_description,assay_organism,assay_strain,assay_subcellular_fraction,assay_tax_id,assay_tissue,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,canonical_smiles_rdkit,cell_chembl_id,clogp,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,dummy_atom_count,fraction_csp3,fragment_count,hba,hbd,ligand_efficiency,measurement_audit,modality,molecular_weight,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,raw_filename,raw_identifier,raw_smiles,raw_target,record_id,relation,rotatable_bonds,source,source_row_1based,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,structure_error,structure_status,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,tissue_chembl_id,toid,tpsa,type,undefined_stereo_elements,units,uo_units,upper_value,value
,,14758745,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Clc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1,Clc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1,,2.4334000000000007,,,CHEMBL3301361,,,0,0.2,1,5,2,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,299.76500000000004,CHEMBL256963,,CHEMBL256963,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL256963,Clc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1,3.0,2131876,<,3,CHEMBL3301370,24,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,54.25,CLint,0,microL/min/mg,,,3.0
,,14758747,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,,2.9896200000000004,,,CHEMBL3301361,,,0,0.45454545454545453,1,5,3,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,487.9060000000002,CHEMBL2207663,,CHEMBL2207663,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL2207663,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,3.0,2132254,<,7,CHEMBL3301370,25,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,94.66,CLint,0,microL/min/mg,,,3.0
,,14758748,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,C[C@@H](C(N)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,C[C@@H](C(N)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,,1.5038,,,CHEMBL3301361,,,0,0.3,1,4,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,297.25399999999996,CHEMBL364714,,CHEMBL364714,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL364714,C[C@@H](C(N)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,3.0,2130910,<,4,CHEMBL3301370,26,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,86.46000000000001,CLint,0,microL/min/mg,,,3.0
,,14758749,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCN(CC(F)(F)F)CC2)cc1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCN(CC(F)(F)F)CC2)cc1,,4.664340000000005,,,CHEMBL3301361,,,0,0.6,1,6,2,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,543.6560000000003,CHEMBL1934421,,CHEMBL1934421,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL1934421,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCN(CC(F)(F)F)CC2)cc1,3.0,2130995,<,7,CHEMBL3301370,27,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,96.33,CLint,0,microL/min/mg,,,3.0
,,14758750,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CCc1nc2c(N)nc3ccccc3c2n1CC(C)C,CCc1nc2c(N)nc3ccccc3c2n1CC(C)C,,3.385100000000002,,,CHEMBL3301361,,,0,0.375,1,4,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,268.36400000000003,CHEMBL413065,,CHEMBL413065,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL413065,CCc1nc2c(N)nc3ccccc3c2n1CC(C)C,3.0,2132021,<,3,CHEMBL3301370,28,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,56.73,CLint,0,microL/min/mg,,,3.0
,,14758751,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Cc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,Cc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,4.707920000000004,,,CHEMBL3301361,,,0,0.4583333333333333,1,5,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,526.4860000000002,CHEMBL2171038,,CHEMBL2171038,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL2171038,Cc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,3.0,2130669,<,5,CHEMBL3301370,29,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,78.95,CLint,0,microL/min/mg,,,3.0
,,14758752,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,N#CN=C(N)c1sc(Nc2ccccc2)nc1N,N#CN=C(N)c1sc(Nc2ccccc2)nc1N,,1.65528,,,CHEMBL3301361,,,0,0.0,1,6,3,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,258.31000000000006,CHEMBL578288,,CHEMBL578288,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL578288,N#CN=C(N)c1sc(Nc2ccccc2)nc1N,3.0,2130244,<,3,CHEMBL3301370,30,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,113.11,CLint,1,microL/min/mg,,,3.0
,,14758753,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,,4.1952000000000025,,,CHEMBL3301361,,,0,0.37037037037037035,1,7,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,490.55800000000033,CHEMBL1092926,,CHEMBL1092926,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL1092926,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,3.0,2130990,<,5,CHEMBL3301370,31,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,68.10000000000001,CLint,0,microL/min/mg,,,3.0
,,14758754,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,O=C(O)C(c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,O=C(O)C(c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,5.374500000000006,,,CHEMBL3301361,,,0,0.48,1,4,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,477.43200000000024,CHEMBL2158819,,CHEMBL2158819,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL2158819,O=C(O)C(c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,3.0,2131690,<,7,CHEMBL3301370,32,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,53.010000000000005,CLint,1,microL/min/mg,,,3.0
,,14758755,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccc(S(C)(=O)=O)cc34)CC2)c1Cl,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccc(S(C)(=O)=O)cc34)CC2)c1Cl,,3.1809200000000013,,,CHEMBL3301361,,,0,0.38461538461538464,1,7,3,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,582.5060000000001,CHEMBL2207283,,CHEMBL2207283,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL2207283,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccc(S(C)(=O)=O)cc34)CC2)c1Cl,3.0,2132127,<,8,CHEMBL3301370,33,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,128.79999999999998,CLint,0,microL/min/mg,,,3.0
,,14758756,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CC(C)(O)c1ccc(Nc2nc3ccc(C#N)cc3[nH]2)cc1,CC(C)(O)c1ccc(Nc2nc3ccc(C#N)cc3[nH]2)cc1,,3.4055800000000014,,,CHEMBL3301361,,,0,0.17647058823529413,1,4,3,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,292.342,CHEMBL2071614,,CHEMBL2071614,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL2071614,CC(C)(O)c1ccc(Nc2nc3ccc(C#N)cc3[nH]2)cc1,3.0,2131879,<,3,CHEMBL3301370,34,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,84.72999999999999,CLint,0,microL/min/mg,,,3.0
,,14758757,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,,3.239300000000001,,,CHEMBL3301361,,,0,0.1875,1,4,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,374.3360000000001,CHEMBL1778621,,CHEMBL1778621,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL1778621,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,3.0,2132110,<,5,CHEMBL3301370,35,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,80.67,CLint,0,microL/min/mg,,,3.0
,,14758758,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,,4.478280000000003,,,CHEMBL3301361,,,0,0.04,1,10,0,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,529.9690000000002,CHEMBL2325503,,CHEMBL2325503,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL2325503,CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,3.0,2131869,<,6,CHEMBL3301370,36,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,140.45,CLint,0,microL/min/mg,,,3.0
,,14758759,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Cc1ccc2c(c1)c(-c1ccnc3c(S(C)(=O)=O)cccc13)c(C)n2CC(=O)O,Cc1ccc2c(c1)c(-c1ccnc3c(S(C)(=O)=O)cccc13)c(C)n2CC(=O)O,,3.9614400000000014,,,CHEMBL3301361,,,0,0.18181818181818182,1,5,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,408.4790000000002,CHEMBL213494,,CHEMBL213494,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL213494,Cc1ccc2c(c1)c(-c1ccnc3c(S(C)(=O)=O)cccc13)c(C)n2CC(=O)O,3.0,2132384,<,4,CHEMBL3301370,37,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,89.26,CLint,0,microL/min/mg,,,3.0
,,14758760,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CCc1ccc(OCC(=O)O)c(-c2ccc(S(C)(=O)=O)cc2)c1,CCc1ccc(OCC(=O)O)c(-c2ccc(S(C)(=O)=O)cc2)c1,,2.7829000000000015,,,CHEMBL3301361,,,0,0.23529411764705882,1,4,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,334.3930000000001,CHEMBL1778643,,CHEMBL1778643,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL1778643,CCc1ccc(OCC(=O)O)c(-c2ccc(S(C)(=O)=O)cc2)c1,3.0,2132115,<,6,CHEMBL3301370,38,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,80.67,CLint,0,microL/min/mg,,,3.0
,,14758761,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,O=C(O)c1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,O=C(O)c1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,,4.839600000000005,,,CHEMBL3301361,,,0,0.4166666666666667,1,4,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,477.38800000000026,CHEMBL2171024,,CHEMBL2171024,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL2171024,O=C(O)c1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,3.0,2130673,<,5,CHEMBL3301370,39,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,70.08,CLint,0,microL/min/mg,,,3.0
,,14758762,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,,3.4789200000000013,,,CHEMBL3301361,,,0,0.15789473684210525,1,5,2,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,420.8740000000002,CHEMBL1917449,,CHEMBL1917449,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL1917449,CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,3.0,2132179,<,5,CHEMBL3301370,40,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,105.47000000000001,CLint,0,microL/min/mg,,,3.0
,,14758763,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2O[C@@H](C)C(=O)O)c(C)c1,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2O[C@@H](C)C(=O)O)c(C)c1,,4.3263200000000035,,,CHEMBL3301361,,,0,0.3157894736842105,1,4,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,416.41700000000014,CHEMBL1778649,,CHEMBL1778649,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL1778649,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2O[C@@H](C)C(=O)O)c(C)c1,3.0,2132498,<,6,CHEMBL3301370,41,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,80.67,CLint,0,microL/min/mg,,,3.0
,,14758764,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,COc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,COc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,4.408100000000004,,,CHEMBL3301361,,,0,0.4583333333333333,1,6,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,542.485,CHEMBL2171040,,CHEMBL2171040,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL2171040,COc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,3.0,2131742,<,6,CHEMBL3301370,42,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,88.17999999999999,CLint,0,microL/min/mg,,,3.0
,,14758765,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Cc1c(Oc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,Cc1c(Oc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,,3.8515200000000025,,,CHEMBL3301361,,,0,0.16666666666666666,1,5,2,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,408.86300000000017,CHEMBL1917456,,CHEMBL1917456,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL1917456,Cc1c(Oc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,3.0,2132634,<,6,CHEMBL3301370,43,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,97.63000000000001,CLint,0,microL/min/mg,,,3.0
,,14758766,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]nc2C(F)(F)F)CC1,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]nc2C(F)(F)F)CC1,,3.02442,,,CHEMBL3301361,,,0,0.5,1,5,3,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,460.8840000000001,CHEMBL2207659,,CHEMBL2207659,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL2207659,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]nc2C(F)(F)F)CC1,3.0,2132112,<,7,CHEMBL3301370,44,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,90.48,CLint,0,microL/min/mg,,,3.0
,,14758767,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,O=C(O)Cc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,O=C(O)Cc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,,5.380300000000006,,,CHEMBL3301361,,,0,0.48,1,4,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,477.43200000000024,CHEMBL2158826,,CHEMBL2158826,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL2158826,O=C(O)Cc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,3.0,2132816,<,7,CHEMBL3301370,45,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,53.010000000000005,CLint,0,microL/min/mg,,,3.0
,,14758768,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,O=C(NS(=O)(=O)c1ccccc1Cl)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,O=C(NS(=O)(=O)c1ccccc1Cl)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,5.0529000000000055,,,CHEMBL3301361,,,0,0.43478260869565216,1,5,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,546.9040000000001,CHEMBL2171039,,CHEMBL2171039,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL2171039,O=C(NS(=O)(=O)c1ccccc1Cl)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,3.0,2130672,<,5,CHEMBL3301370,46,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,78.95,CLint,0,microL/min/mg,,,3.0
