CollectionName,Internal ID,LOG HLM_CLint (mL/min/kg),LOG MDR1-MDCK ER (B-A/A-B),LOG PLASMA PROTEIN BINDING (HUMAN) (% unbound),LOG PLASMA PROTEIN BINDING (RAT) (% unbound),LOG RLM_CLint (mL/min/kg),LOG SOLUBILITY PH 6.8 (ug/mL),SMILES,Vendor ID,canonical_smiles_rdkit,clogp,dummy_atom_count,fraction_csp3,fragment_count,hba,hbd,measurement_audit,molecular_weight,raw_filename,raw_identifier,raw_smiles,raw_target,rotatable_bonds,source,source_row_1based,structure_error,structure_status,tpsa,undefined_stereo_elements
emolecules,Mol40,0.876967967,1.780905646,-0.397940009,-0.742321425,2.012702277,0.774516966,COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,32130783,COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,2.8672000000000004,0,0.15,1,4,3,"{""number"": ""0.876967967"", ""relation"": ""="", ""status"": ""VALID""}",377.4040000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol40,COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,0.876967967,5,Biogen,40,,VALID,99.35000000000001,0
emolecules,Mol41,2.57963614,0.285216624,-0.04431225,0.137354111,3.177817186,1.399673721,Nc1ncc(-c2cccc(C(F)(F)F)c2)c(C2CCCCN2C(=O)c2ccccc2)n1,202119,Nc1ncc(-c2cccc(C(F)(F)F)c2)c(C2CCCCN2C(=O)c2ccccc2)n1,5.112000000000004,0,0.2608695652173913,1,4,1,"{""number"": ""2.57963614"", ""relation"": ""="", ""status"": ""VALID""}",426.4420000000002,data/raw/biogen/ADME_public_set_3521.csv,Mol41,Nc1ncc(-c2cccc(C(F)(F)F)c2)c(C2CCCCN2C(=O)c2ccccc2)n1,2.57963614,3,Biogen,41,,VALID,72.11,1
emolecules,Mol42,0.909876818,1.666140136,0.262925469,0.611935625,1.572453363,1.653212514,O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,110118917,O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,3.990400000000003,0,0.2608695652173913,1,7,1,"{""number"": ""0.909876818"", ""relation"": ""="", ""status"": ""VALID""}",411.4690000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol42,O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,0.909876818,6,Biogen,42,,VALID,90.52000000000001,0
emolecules,Mol43,2.601584178,0.353495036,0.545801757,0.460897843,3.213226004,1.465382851,Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,207447,Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,5.101100000000003,0,0.21739130434782608,1,3,1,"{""number"": ""2.601584178"", ""relation"": ""="", ""status"": ""VALID""}",372.44700000000006,data/raw/biogen/ADME_public_set_3521.csv,Mol43,Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,2.601584178,4,Biogen,43,,VALID,44.81,1
emolecules,Mol44,1.710749017,-0.170444289,1.122707254,1.207445854,3.329049083,1.527333397,Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,313516892,Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,3.8500200000000024,0,0.10526315789473684,1,4,0,"{""number"": ""1.710749017"", ""relation"": ""="", ""status"": ""VALID""}",300.365,data/raw/biogen/ADME_public_set_3521.csv,Mol44,Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,1.710749017,3,Biogen,44,,VALID,43.6,0
emolecules,Mol45,0.675686709,0.559004282,0.868232868,0.593618308,1.409628842,1.247359422,CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,168892617,CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,3.392640000000002,0,0.4166666666666667,1,7,0,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",416.5290000000002,data/raw/biogen/ADME_public_set_3521.csv,Mol45,CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,0.675686709,3,Biogen,45,,VALID,67.80000000000001,0
emolecules,Mol46,1.034949147,-0.290190042,0.328379603,0.696793085,1.847547983,1.522444234,Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,313548577,Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,2.9075200000000008,0,0.3076923076923077,1,2,1,"{""number"": ""1.034949147"", ""relation"": ""="", ""status"": ""VALID""}",248.71299999999997,data/raw/biogen/ADME_public_set_3521.csv,Mol46,Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,1.034949147,0,Biogen,46,,VALID,34.03,0
emolecules,Mol47,1.543708051,1.322459871,0.956648579,0.846275242,2.012651661,1.601516784,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,49863827,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,3.792300000000002,0,0.22727272727272727,1,7,2,"{""number"": ""1.543708051"", ""relation"": ""="", ""status"": ""VALID""}",386.4590000000002,data/raw/biogen/ADME_public_set_3521.csv,Mol47,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,1.543708051,4,Biogen,47,,VALID,90.88,0
emolecules,Mol48,2.121697694,0.850877323,0.926290987,1.114444172,3.158486128,1.51851394,Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C,53790787,Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C,3.329620000000002,0,0.4666666666666667,1,5,0,"{""number"": ""2.121697694"", ""relation"": ""="", ""status"": ""VALID""}",343.25800000000004,data/raw/biogen/ADME_public_set_3521.csv,Mol48,Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C,2.121697694,6,Biogen,48,,VALID,43.18,1
emolecules,Mol49,1.021644036,0.979002017,0.866877814,0.685562611,1.848847759,1.559308011,COc1nn(C)cc1C(=O)Nc1cccc(-c2cnc3n2CCC3)c1,45816980,COc1nn(C)cc1C(=O)Nc1cccc(-c2cnc3n2CCC3)c1,2.4907000000000004,0,0.2777777777777778,1,6,1,"{""number"": ""1.021644036"", ""relation"": ""="", ""status"": ""VALID""}",337.38300000000015,data/raw/biogen/ADME_public_set_3521.csv,Mol49,COc1nn(C)cc1C(=O)Nc1cccc(-c2cnc3n2CCC3)c1,1.021644036,4,Biogen,49,,VALID,73.97,0
emolecules,Mol50,0.675686709,2.175835946,1.594922663,1.574609941,1.027920136,1.729974286,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,89942308,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,3.6064700000000007,0,0.16666666666666666,1,7,2,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",387.4400000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol50,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,0.675686709,6,Biogen,50,,VALID,100.85000000000001,0
emolecules,Mol51,1.878648159,-0.011565693,1.205461507,1.264227348,2.804398773,1.722633923,Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,48239418,Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,3.2174200000000015,0,0.5333333333333333,1,6,1,"{""number"": ""1.878648159"", ""relation"": ""="", ""status"": ""VALID""}",337.8800000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol51,Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,1.878648159,4,Biogen,51,,VALID,53.940000000000005,0
emolecules,Mol52,2.885344821,0.047746542,-0.293282218,-0.590066877,3.182090951,1.376576957,Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,139133,Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,5.276820000000005,0,0.3333333333333333,1,3,0,"{""number"": ""2.885344821"", ""relation"": ""="", ""status"": ""VALID""}",446.6160000000002,data/raw/biogen/ADME_public_set_3521.csv,Mol52,Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,2.885344821,5,Biogen,52,,VALID,40.620000000000005,0
emolecules,Mol53,2.032792967,1.990864514,-0.204728421,-0.434152181,2.746011108,1.780317312,CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,89942282,CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,3.4324000000000012,0,0.4,1,10,1,"{""number"": ""2.032792967"", ""relation"": ""="", ""status"": ""VALID""}",588.7130000000002,data/raw/biogen/ADME_public_set_3521.csv,Mol53,CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,2.032792967,7,Biogen,53,,VALID,104.24000000000001,0
emolecules,Mol54,0.675686709,1.61368751,1.991815076,1.747124255,2.077589539,1.614833965,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,28294753,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,1.5447799999999996,0,0.5,1,5,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",312.377,data/raw/biogen/ADME_public_set_3521.csv,Mol54,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,0.675686709,3,Biogen,54,,VALID,88.91,0
emolecules,Mol55,2.596224212,1.237227531,0.902546779,1.265713811,3.377908999,1.924795996,CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)C2CCCO2)CC1,139117,CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)C2CCCO2)CC1,3.7721000000000027,0,0.46153846153846156,1,3,0,"{""number"": ""2.596224212"", ""relation"": ""="", ""status"": ""VALID""}",420.5530000000004,data/raw/biogen/ADME_public_set_3521.csv,Mol55,CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)C2CCCO2)CC1,2.596224212,5,Biogen,55,,VALID,49.85000000000001,1
emolecules,Mol56,1.609647759,2.027037834,0.596926814,0.549861188,2.808125186,1.761927838,CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2ccc(Cl)cc2)cc1,202525,CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2ccc(Cl)cc2)cc1,4.705000000000004,0,0.25,1,5,2,"{""number"": ""1.609647759"", ""relation"": ""="", ""status"": ""VALID""}",449.9420000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol56,CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2ccc(Cl)cc2)cc1,1.609647759,4,Biogen,56,,VALID,101.21000000000001,1
emolecules,Mol57,1.727004157,1.991058155,0.520483533,0.584331224,2.813429526,1.759667845,CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1,202527,CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1,4.705000000000004,0,0.25,1,5,2,"{""number"": ""1.727004157"", ""relation"": ""="", ""status"": ""VALID""}",449.9420000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol57,CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1,1.727004157,4,Biogen,57,,VALID,101.21000000000001,1
emolecules,Mol58,0.675686709,0.468083204,1.543819805,1.433497815,1.387407625,1.710117365,O=C1CN(c2ccc(Nc3nccc(C(F)(F)F)n3)cn2)CCN1,31929526,O=C1CN(c2ccc(Nc3nccc(C(F)(F)F)n3)cn2)CCN1,1.5701999999999994,0,0.2857142857142857,1,6,2,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",338.293,data/raw/biogen/ADME_public_set_3521.csv,Mol58,O=C1CN(c2ccc(Nc3nccc(C(F)(F)F)n3)cn2)CCN1,0.675686709,3,Biogen,58,,VALID,83.04,0
emolecules,Mol59,0.675686709,0.854190841,1.851001366,1.801527189,1.573811169,1.84260924,O=C1NCCN(C(=O)c2ccc3nccn3c2)C1c1ccccc1C(F)(F)F,189638257,O=C1NCCN(C(=O)c2ccc3nccn3c2)C1c1ccccc1C(F)(F)F,2.6664000000000003,0,0.21052631578947367,1,4,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",388.34900000000005,data/raw/biogen/ADME_public_set_3521.csv,Mol59,O=C1NCCN(C(=O)c2ccc3nccn3c2)C1c1ccccc1C(F)(F)F,0.675686709,2,Biogen,59,,VALID,66.71000000000001,1
emolecules,Mol60,0.777789187,0.925531892,1.78096503,1.950724994,1.442448411,1.793790385,Cc1cc(F)ccc1C1C(=O)NCCN1C(=O)c1ccc2nccn2c1,189741166,Cc1cc(F)ccc1C1C(=O)NCCN1C(=O)c1ccc2nccn2c1,2.0951199999999996,0,0.21052631578947367,1,4,1,"{""number"": ""0.777789187"", ""relation"": ""="", ""status"": ""VALID""}",352.369,data/raw/biogen/ADME_public_set_3521.csv,Mol60,Cc1cc(F)ccc1C1C(=O)NCCN1C(=O)c1ccc2nccn2c1,0.777789187,2,Biogen,60,,VALID,66.71000000000001,1
emolecules,Mol61,0.675686709,0.649112619,1.876996793,1.868168158,1.968889034,1.645422269,O=C1NCCN(C(=O)c2ccncc2)C1c1ccccc1Cl,49311027,O=C1NCCN(C(=O)c2ccncc2)C1c1ccccc1Cl,2.0482999999999993,0,0.1875,1,3,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",315.7600000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol61,O=C1NCCN(C(=O)c2ccncc2)C1c1ccccc1Cl,0.675686709,2,Biogen,61,,VALID,62.300000000000004,1
emolecules,Mol62,1.561387637,0.117165561,1.188253327,0.718335579,3.278679765,1.718667735,C[C@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@@H](C)O1,1284751,C[C@@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@H](C)O1,3.844400000000003,0,0.38095238095238093,1,2,0,"{""number"": ""1.561387637"", ""relation"": ""="", ""status"": ""VALID""}",323.4360000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol62,C[C@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@@H](C)O1,1.561387637,4,Biogen,62,,VALID,29.540000000000003,0
emolecules,Mol63,0.993700695,0.867508889,1.106122874,1.180842415,3.037733185,1.716837723,CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,299989682,CN1[C@@H]2CC[C@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,4.417800000000004,0,0.42857142857142855,1,2,0,"{""number"": ""0.993700695"", ""relation"": ""="", ""status"": ""VALID""}",307.43700000000007,data/raw/biogen/ADME_public_set_3521.csv,Mol63,CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,0.993700695,4,Biogen,63,,VALID,12.47,0
emolecules,Mol64,2.347780667,-7.72E-04,-0.1837587,0.008174184,3.158208351,1.361727836,CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1,140075,CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1,5.234900000000005,0,0.5384615384615384,1,3,0,"{""number"": ""2.347780667"", ""relation"": ""="", ""status"": ""VALID""}",438.63700000000034,data/raw/biogen/ADME_public_set_3521.csv,Mol64,CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1,2.347780667,4,Biogen,64,,VALID,40.620000000000005,0
emolecules,Mol65,0.991226076,1.398610029,1.017826038,1.024690862,2.518683676,1.514149134,OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3n2)c1)c1ccccc1,49901113,OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3n2)c1)c1ccccc1,3.165400000000001,0,0.10526315789473684,1,5,3,"{""number"": ""0.991226076"", ""relation"": ""="", ""status"": ""VALID""}",331.3790000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol65,OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3n2)c1)c1ccccc1,0.991226076,5,Biogen,65,,VALID,86.72,0
emolecules,Mol66,2.372418541,0.106454501,-0.083019953,0.021602716,3.077711934,1.260071388,Cc1ncsc1C(=O)N1CCCCC1c1nc(N(C)C)ncc1-c1cccc(Cl)c1,200967,Cc1ncsc1C(=O)N1CCCCC1c1nc(N(C)C)ncc1-c1cccc(Cl)c1,4.995320000000005,0,0.36363636363636365,1,6,0,"{""number"": ""2.372418541"", ""relation"": ""="", ""status"": ""VALID""}",441.98800000000006,data/raw/biogen/ADME_public_set_3521.csv,Mol66,Cc1ncsc1C(=O)N1CCCCC1c1nc(N(C)C)ncc1-c1cccc(Cl)c1,2.372418541,4,Biogen,66,,VALID,62.220000000000006,1
emolecules,Mol67,0.675686709,-0.280852879,1.390069186,1.484982782,2.476100913,1.62324929,OCC1CCCCN1Cc1ccc(Cl)c(Cl)c1,32236728,OCC1CCCCN1Cc1ccc(Cl)c(Cl)c1,3.340200000000002,0,0.5384615384615384,1,2,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",274.19100000000003,data/raw/biogen/ADME_public_set_3521.csv,Mol67,OCC1CCCCN1Cc1ccc(Cl)c(Cl)c1,0.675686709,3,Biogen,67,,VALID,23.47,1
emolecules,Mol68,1.633670406,0.087945428,0.13481437,0.624282096,2.335620355,1.710117365,CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1,48337674,CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1,2.995440000000002,0,0.5333333333333333,1,5,0,"{""number"": ""1.633670406"", ""relation"": ""="", ""status"": ""VALID""}",358.3890000000002,data/raw/biogen/ADME_public_set_3521.csv,Mol68,CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1,1.633670406,1,Biogen,68,,VALID,49.330000000000005,0
emolecules,Mol69,1.928436822,-0.607609727,0.505149978,0.571825249,2.691249517,0.69019608,COc1ccccc1C(=O)Nc1ccc2cc[nH]c2c1,180601629,COc1ccccc1C(=O)Nc1ccc2cc[nH]c2c1,3.4288000000000016,0,0.0625,1,2,2,"{""number"": ""1.928436822"", ""relation"": ""="", ""status"": ""VALID""}",266.3,data/raw/biogen/ADME_public_set_3521.csv,Mol69,COc1ccccc1C(=O)Nc1ccc2cc[nH]c2c1,1.928436822,3,Biogen,69,,VALID,54.12,0
emolecules,Mol70,3.096213889,0.12433539,-0.222573178,0.142389466,3.588207258,1.824125834,c1ccc(Oc2cccc(CN(CCN3CCOCC3)Cc3cccnc3)c2)cc1,17268136,c1ccc(Oc2cccc(CN(CCN3CCOCC3)Cc3cccnc3)c2)cc1,4.208300000000003,0,0.32,1,5,0,"{""number"": ""3.096213889"", ""relation"": ""="", ""status"": ""VALID""}",403.52600000000007,data/raw/biogen/ADME_public_set_3521.csv,Mol70,c1ccc(Oc2cccc(CN(CCN3CCOCC3)Cc3cccnc3)c2)cc1,3.096213889,9,Biogen,70,,VALID,37.83,0
emolecules,Mol71,2.24496946,0.130584805,0.595385981,0.594060901,3.293540435,1.653212514,COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,32449297,COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,3.813200000000003,0,0.43478260869565216,1,3,0,"{""number"": ""2.24496946"", ""relation"": ""="", ""status"": ""VALID""}",382.479,data/raw/biogen/ADME_public_set_3521.csv,Mol71,COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,2.24496946,4,Biogen,71,,VALID,32.78,0
emolecules,Mol72,0.675686709,1.77253534,0.741821047,0.966376423,1.719090867,1.372175286,Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,324071118,Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,4.351120000000003,0,0.4090909090909091,1,7,2,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",445.5640000000002,data/raw/biogen/ADME_public_set_3521.csv,Mol72,Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,0.675686709,9,Biogen,72,,VALID,79.38000000000001,0
emolecules,Mol73,1.314330783,-0.14983847,1.368007805,1.394924244,3.346903123,1.620136055,OCC1CCCCN1Cc1ccc(-c2ccccc2)cc1,2066408,OCC1CCCCN1Cc1ccc(-c2ccccc2)cc1,3.700400000000003,0,0.3684210526315789,1,2,1,"{""number"": ""1.314330783"", ""relation"": ""="", ""status"": ""VALID""}",281.39900000000006,data/raw/biogen/ADME_public_set_3521.csv,Mol73,OCC1CCCCN1Cc1ccc(-c2ccccc2)cc1,1.314330783,4,Biogen,73,,VALID,23.47,1
emolecules,Mol74,0.675686709,1.256879427,0.623352682,0.38219721,1.470307565,0.880813592,Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,89942016,Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,2.3686999999999996,0,0.2727272727272727,1,5,2,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",405.43300000000005,data/raw/biogen/ADME_public_set_3521.csv,Mol74,Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,0.675686709,4,Biogen,74,,VALID,101.21,0
emolecules,Mol75,1.281601444,1.329007553,1.199947058,1.241969612,1.617409267,1.11058971,CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,72973189,CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,3.9273000000000016,0,0.4090909090909091,1,6,3,"{""number"": ""1.281601444"", ""relation"": ""="", ""status"": ""VALID""}",393.49100000000016,data/raw/biogen/ADME_public_set_3521.csv,Mol75,CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,1.281601444,4,Biogen,75,,VALID,95.95,0
emolecules,Mol76,0.675686709,0.297621812,0.193402903,1.077985291,1.788882177,1.651278014,Cc1nnc(-c2ccc3occ(-c4ccc(S(C)=O)cc4)c3c2)o1,32234428,Cc1nnc(-c2ccc3occ(-c4ccc(S(C)=O)cc4)c3c2)o1,4.195620000000003,0,0.1111111111111111,1,5,0,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",338.38800000000003,data/raw/biogen/ADME_public_set_3521.csv,Mol76,Cc1nnc(-c2ccc3occ(-c4ccc(S(C)=O)cc4)c3c2)o1,0.675686709,3,Biogen,76,,VALID,69.13,1
emolecules,Mol77,2.572128951,0.962266995,0.615318657,0.86254877,2.761852694,1.155336037,Cc1ncsc1C(=O)N1CCCCC1c1nc(N)ncc1-c1cccc(C(F)(F)F)c1,202517,Cc1ncsc1C(=O)N1CCCCC1c1nc(N)ncc1-c1cccc(C(F)(F)F)c1,4.876920000000004,0,0.3333333333333333,1,6,1,"{""number"": ""2.572128951"", ""relation"": ""="", ""status"": ""VALID""}",447.48600000000005,data/raw/biogen/ADME_public_set_3521.csv,Mol77,Cc1ncsc1C(=O)N1CCCCC1c1nc(N)ncc1-c1cccc(C(F)(F)F)c1,2.572128951,3,Biogen,77,,VALID,85.0,1
emolecules,Mol78,0.713490543,-0.225885144,0.449015316,0.069298012,1.659098158,0.45484486,O=C(Nc1ccc2ccccc2n1)c1ccc(N2CCOC2=O)cc1,45636709,O=C(Nc1ccc2ccccc2n1)c1ccc(N2CCOC2=O)cc1,3.4437000000000015,0,0.10526315789473684,1,4,1,"{""number"": ""0.713490543"", ""relation"": ""="", ""status"": ""VALID""}",333.3470000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol78,O=C(Nc1ccc2ccccc2n1)c1ccc(N2CCOC2=O)cc1,0.713490543,3,Biogen,78,,VALID,71.53,0
emolecules,Mol79,2.186163547,0.497484847,0.526080692,0.630427875,2.9013079,0.662757832,O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21,104447483,O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21,3.898900000000003,0,0.3333333333333333,1,3,2,"{""number"": ""2.186163547"", ""relation"": ""="", ""status"": ""VALID""}",406.4040000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol79,O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21,2.186163547,6,Biogen,79,,VALID,67.43,0
emolecules,Mol80,1.074597045,0.645450703,1.892077899,1.844321821,2.014996993,1.780605306,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,300003450,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,1.2187999999999999,0,0.35714285714285715,1,4,1,"{""number"": ""1.074597045"", ""relation"": ""="", ""status"": ""VALID""}",291.37600000000003,data/raw/biogen/ADME_public_set_3521.csv,Mol80,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,1.074597045,2,Biogen,80,,VALID,62.300000000000004,0
emolecules,Mol81,1.209407768,1.342645173,0.146128036,-0.208309351,2.516764029,1.456366033,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,317744209,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,4.635000000000003,0,0.19230769230769232,1,8,2,"{""number"": ""1.209407768"", ""relation"": ""="", ""status"": ""VALID""}",470.5330000000003,data/raw/biogen/ADME_public_set_3521.csv,Mol81,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,1.209407768,7,Biogen,81,,VALID,95.75999999999999,0
emolecules,Mol82,1.917836225,-0.38705313,1.249124949,1.071845201,3.159066443,1.409764104,CCN1CCN(S(=O)(=O)Cc2ccc(Cl)c(Cl)c2)CC1,13329354,CCN1CCN(S(=O)(=O)Cc2ccc(Cl)c(Cl)c2)CC1,2.4607,0,0.5384615384615384,1,3,0,"{""number"": ""1.917836225"", ""relation"": ""="", ""status"": ""VALID""}",337.27200000000005,data/raw/biogen/ADME_public_set_3521.csv,Mol82,CCN1CCN(S(=O)(=O)Cc2ccc(Cl)c(Cl)c2)CC1,1.917836225,4,Biogen,82,,VALID,40.620000000000005,0
